Date,WS [MPH],QC
2021-02-08 01:00:00,7.81,QA'ed
2021-02-08 01:15:00,8.55,QA'ed
2021-02-08 01:30:00,8.35,QA'ed
2021-02-08 01:45:00,9.08,QA'ed
2021-02-08 02:00:00,9.19,QA'ed
2021-02-08 02:15:00,9.2,QA'ed
2021-02-08 02:30:00,9.54,QA'ed
2021-02-08 02:45:00,9.61,QA'ed
2021-02-08 03:00:00,9.43,QA'ed
2021-02-08 03:15:00,8.61,QA'ed
2021-02-08 03:30:00,9.14,QA'ed
2021-02-08 03:45:00,8.61,QA'ed
2021-02-08 04:00:00,7.83,QA'ed
2021-02-08 04:15:00,7.94,QA'ed
2021-02-08 04:30:00,8.09,QA'ed
2021-02-08 04:45:00,8.98,QA'ed
2021-02-08 05:00:00,9.2,QA'ed
2021-02-08 05:15:00,8.67,QA'ed
2021-02-08 05:30:00,9.32,QA'ed
2021-02-08 05:45:00,9.67,QA'ed
2021-02-08 06:00:00,10.34,QA'ed
2021-02-08 06:15:00,10.23,QA'ed
2021-02-08 06:30:00,11.47,QA'ed
2021-02-08 06:45:00,10.64,QA'ed
2021-02-08 07:00:00,10.99,QA'ed
2021-02-08 07:15:00,11.21,QA'ed
2021-02-08 07:30:00,11.62,QA'ed
2021-02-08 07:45:00,10.56,QA'ed
2021-02-08 08:00:00,9.6,QA'ed
2021-02-08 08:15:00,7.9,QA'ed
2021-02-08 08:30:00,6.93,QA'ed
2021-02-08 08:45:00,6.15,QA'ed
2021-02-08 09:00:00,5.88,QA'ed
2021-02-08 09:15:00,5.23,QA'ed
2021-02-08 09:30:00,6.46,QA'ed
2021-02-08 09:45:00,8.37,QA'ed
2021-02-08 10:00:00,8.87,QA'ed
2021-02-08 10:15:00,9.56,QA'ed
2021-02-08 10:30:00,8.75,QA'ed
2021-02-08 10:45:00,8.16,QA'ed
2021-02-08 11:00:00,7.47,QA'ed
2021-02-08 11:15:00,7.57,QA'ed
2021-02-08 11:30:00,7.78,QA'ed
2021-02-08 11:45:00,6.92,QA'ed
2021-02-08 12:00:00,6.61,QA'ed
2021-02-08 12:15:00,4.82,QA'ed
2021-02-08 12:30:00,4.49,QA'ed
2021-02-08 12:45:00,5.15,QA'ed
2021-02-08 13:00:00,6.26,QA'ed
2021-02-08 13:15:00,7.4,QA'ed
2021-02-08 13:30:00,6.96,QA'ed
2021-02-08 13:45:00,7.33,QA'ed
2021-02-08 14:00:00,7.11,QA'ed
2021-02-08 14:15:00,6.13,QA'ed
2021-02-08 14:30:00,5.84,QA'ed
2021-02-08 14:45:00,5.31,QA'ed
2021-02-08 15:00:00,5.13,QA'ed
2021-02-08 15:15:00,5.46,QA'ed
2021-02-08 15:30:00,6.37,QA'ed
2021-02-08 15:45:00,5.92,QA'ed
2021-02-08 16:00:00,5.99,QA'ed
2021-02-08 16:15:00,4.16,QA'ed
2021-02-08 16:30:00,5.19,QA'ed
2021-02-08 16:45:00,4.57,QA'ed
2021-02-08 17:00:00,4.72,QA'ed
2021-02-08 17:15:00,3.38,QA'ed
2021-02-08 17:30:00,2.91,QA'ed
2021-02-08 17:45:00,2.47,QA'ed
2021-02-08 18:00:00,2.33,QA'ed
2021-02-08 18:15:00,2.11,QA'ed
2021-02-08 18:30:00,4.83,QA'ed
2021-02-08 18:45:00,5.28,QA'ed
2021-02-08 19:00:00,7.47,QA'ed
2021-02-08 19:15:00,7.63,QA'ed
2021-02-08 19:30:00,5.99,QA'ed
2021-02-08 19:45:00,5.47,QA'ed
2021-02-08 20:00:00,4.83,QA'ed
2021-02-08 20:15:00,7.27,QA'ed
2021-02-08 20:30:00,4.74,QA'ed
2021-02-08 20:45:00,6.19,QA'ed
2021-02-08 21:00:00,7.45,QA'ed
2021-02-08 21:15:00,5.87,QA'ed
2021-02-08 21:30:00,5.9,QA'ed
2021-02-08 21:45:00,2.89,QA'ed
2021-02-08 22:00:00,1.79,QA'ed
2021-02-08 22:15:00,0.71,QA'ed
2021-02-08 22:30:00,1.31,QA'ed
2021-02-08 22:45:00,1.44,QA'ed
2021-02-08 23:00:00,2.48,QA'ed
2021-02-08 23:15:00,2.39,QA'ed
2021-02-08 23:30:00,2.16,QA'ed
2021-02-08 23:45:00,1.59,QA'ed
2021-02-09 00:00:00,2.23,QA'ed
2021-02-09 00:15:00,1.98,QA'ed
2021-02-09 00:30:00,1.23,QA'ed
2021-02-09 00:45:00,3.6,QA'ed
2021-02-09 01:00:00,2.46,QA'ed
2021-02-09 01:15:00,3.71,QA'ed
2021-02-09 01:30:00,4.79,QA'ed
2021-02-09 01:45:00,5.48,QA'ed
2021-02-09 02:00:00,2.43,QA'ed
2021-02-09 02:15:00,2.26,QA'ed
2021-02-09 02:30:00,1.5,QA'ed
2021-02-09 02:45:00,0.79,QA'ed
2021-02-09 03:00:00,1.25,QA'ed
2021-02-09 03:15:00,0.57,QA'ed
2021-02-09 03:30:00,1.04,QA'ed
2021-02-09 03:45:00,0.93,QA'ed
2021-02-09 04:00:00,0.87,QA'ed
2021-02-09 04:15:00,0.88,QA'ed
2021-02-09 04:30:00,0.65,QA'ed
2021-02-09 04:45:00,0.85,QA'ed
2021-02-09 05:00:00,0.15,QA'ed
2021-02-09 05:15:00,0.84,QA'ed
2021-02-09 05:30:00,4.51,QA'ed
2021-02-09 05:45:00,3.26,QA'ed
2021-02-09 06:00:00,1.78,QA'ed
2021-02-09 06:15:00,3.52,QA'ed
2021-02-09 06:30:00,4.41,QA'ed
2021-02-09 06:45:00,6.64,QA'ed
2021-02-09 07:00:00,6.17,QA'ed
2021-02-09 07:15:00,4.88,QA'ed
2021-02-09 07:30:00,4.25,QA'ed
2021-02-09 07:45:00,4.81,QA'ed
2021-02-09 08:00:00,5.45,QA'ed
2021-02-09 08:15:00,6.32,QA'ed
2021-02-09 08:30:00,7.37,QA'ed
2021-02-09 08:45:00,7.7,QA'ed
2021-02-09 09:00:00,7.64,QA'ed
2021-02-09 09:15:00,6.43,QA'ed
2021-02-09 09:30:00,5.9,QA'ed
2021-02-09 09:45:00,6.02,QA'ed
2021-02-09 10:00:00,6.43,QA'ed
2021-02-09 10:15:00,5.86,QA'ed
2021-02-09 10:30:00,6.52,QA'ed
2021-02-09 10:45:00,7.95,QA'ed
2021-02-09 11:00:00,7.52,QA'ed
2021-02-09 11:15:00,7.28,QA'ed
2021-02-09 11:30:00,6.62,QA'ed
2021-02-09 11:45:00,6.38,QA'ed
2021-02-09 12:00:00,6.82,QA'ed
2021-02-09 12:15:00,6.73,QA'ed
2021-02-09 12:30:00,7.31,QA'ed
2021-02-09 12:45:00,6.66,QA'ed
2021-02-09 13:00:00,4.43,QA'ed
2021-02-09 13:15:00,3.29,QA'ed
2021-02-09 13:30:00,1.92,QA'ed
2021-02-09 13:45:00,0.21,QA'ed
2021-02-09 14:00:00,1.79,QA'ed
2021-02-09 14:15:00,3.29,QA'ed
2021-02-09 14:30:00,0.0,QA'ed
2021-02-09 14:45:00,0.61,QA'ed
2021-02-09 15:00:00,3.95,QA'ed
2021-02-09 15:15:00,2.88,QA'ed
2021-02-09 15:30:00,2.29,QA'ed
2021-02-09 15:45:00,1.71,QA'ed
2021-02-09 16:00:00,2.71,QA'ed
2021-02-09 16:15:00,0.9,QA'ed
2021-02-09 16:30:00,5.89,QA'ed
2021-02-09 16:45:00,6.01,QA'ed
2021-02-09 17:00:00,3.75,QA'ed
2021-02-09 17:15:00,3.34,QA'ed
2021-02-09 17:30:00,4.1,QA'ed
2021-02-09 17:45:00,5.04,QA'ed
2021-02-09 18:00:00,5.23,QA'ed
2021-02-09 18:15:00,5.3,QA'ed
2021-02-09 18:30:00,4.62,QA'ed
2021-02-09 18:45:00,3.56,QA'ed
2021-02-09 19:00:00,4.49,QA'ed
2021-02-09 19:15:00,5.21,QA'ed
2021-02-09 19:30:00,5.15,QA'ed
2021-02-09 19:45:00,5.98,QA'ed
2021-02-09 20:00:00,8.4,QA'ed
2021-02-09 20:15:00,8.86,QA'ed
2021-02-09 20:30:00,8.59,QA'ed
2021-02-09 20:45:00,8.05,QA'ed
2021-02-09 21:00:00,7.71,QA'ed
2021-02-09 21:15:00,8.95,QA'ed
2021-02-09 21:30:00,9.39,QA'ed
2021-02-09 21:45:00,8.66,QA'ed
2021-02-09 22:00:00,7.96,QA'ed
2021-02-09 22:15:00,8.54,QA'ed
2021-02-09 22:30:00,6.91,QA'ed
2021-02-09 22:45:00,6.61,QA'ed
2021-02-09 23:00:00,4.07,QA'ed
2021-02-09 23:15:00,7.45,QA'ed
2021-02-09 23:30:00,5.49,QA'ed
2021-02-09 23:45:00,3.24,QA'ed
2021-02-10 00:00:00,2.25,QA'ed
2021-02-10 00:15:00,2.32,QA'ed
2021-02-10 00:30:00,4.16,QA'ed
2021-02-10 00:45:00,3.12,QA'ed
2021-02-10 01:00:00,0.64,QA'ed
2021-02-10 01:15:00,0.05,QA'ed
2021-02-10 01:30:00,1.1,QA'ed
2021-02-10 01:45:00,4.52,QA'ed
2021-02-10 02:00:00,5.65,QA'ed
2021-02-10 02:15:00,3.72,QA'ed
2021-02-10 02:30:00,1.92,QA'ed
2021-02-10 02:45:00,3.45,QA'ed
2021-02-10 03:00:00,2.81,QA'ed
2021-02-10 03:15:00,1.88,QA'ed
2021-02-10 03:30:00,2.86,QA'ed
2021-02-10 03:45:00,3.17,QA'ed
2021-02-10 04:00:00,1.6,QA'ed
2021-02-10 04:15:00,1.24,QA'ed
2021-02-10 04:30:00,3.15,QA'ed
2021-02-10 04:45:00,3.37,QA'ed
2021-02-10 05:00:00,3.15,QA'ed
2021-02-10 05:15:00,3.06,QA'ed
2021-02-10 05:30:00,1.9,QA'ed
2021-02-10 05:45:00,0.0,QA'ed
2021-02-10 06:00:00,0.06,QA'ed
2021-02-10 06:15:00,0.0,QA'ed
2021-02-10 06:30:00,0.23,QA'ed
2021-02-10 06:45:00,0.06,QA'ed
2021-02-10 07:00:00,0.42,QA'ed
2021-02-10 07:15:00,0.33,QA'ed
2021-02-10 07:30:00,0.11,QA'ed
2021-02-10 07:45:00,1.9,QA'ed
2021-02-10 08:00:00,2.45,QA'ed
2021-02-10 08:15:00,2.21,QA'ed
2021-02-10 08:30:00,2.84,QA'ed
2021-02-10 08:45:00,3.68,QA'ed
2021-02-10 09:00:00,4.23,QA'ed
2021-02-10 09:15:00,3.57,QA'ed
2021-02-10 09:30:00,2.74,QA'ed
2021-02-10 09:45:00,2.59,QA'ed
2021-02-10 10:00:00,2.41,QA'ed
2021-02-10 10:15:00,2.77,QA'ed
2021-02-10 10:30:00,2.63,QA'ed
2021-02-10 10:45:00,3.28,QA'ed
2021-02-10 11:00:00,2.66,QA'ed
2021-02-10 11:15:00,1.79,QA'ed
2021-02-10 11:30:00,2.94,QA'ed
2021-02-10 11:45:00,3.27,QA'ed
2021-02-10 12:00:00,3.45,QA'ed
2021-02-10 12:15:00,3.23,QA'ed
2021-02-10 12:30:00,3.18,QA'ed
2021-02-10 12:45:00,2.88,QA'ed
2021-02-10 13:00:00,1.95,QA'ed
2021-02-10 13:15:00,1.21,QA'ed
2021-02-10 13:30:00,1.03,QA'ed
2021-02-10 13:45:00,0.63,QA'ed
2021-02-10 14:00:00,0.62,QA'ed
2021-02-10 14:15:00,1.79,QA'ed
2021-02-10 14:30:00,2.42,QA'ed
2021-02-10 14:45:00,2.36,QA'ed
2021-02-10 15:00:00,2.13,QA'ed
2021-02-10 15:15:00,2.14,QA'ed
2021-02-10 15:30:00,3.6,QA'ed
2021-02-10 15:45:00,4.45,QA'ed
2021-02-10 16:00:00,5.14,QA'ed
2021-02-10 16:15:00,5.45,QA'ed
2021-02-10 16:30:00,6.12,QA'ed
2021-02-10 16:45:00,7.15,QA'ed
2021-02-10 17:00:00,7.39,QA'ed
2021-02-10 17:15:00,7.95,QA'ed
2021-02-10 17:30:00,8.15,QA'ed
2021-02-10 17:45:00,9.37,QA'ed
2021-02-10 18:00:00,10.33,QA'ed
2021-02-10 18:15:00,10.54,QA'ed
2021-02-10 18:30:00,10.76,QA'ed
2021-02-10 18:45:00,10.16,QA'ed
2021-02-10 19:00:00,10.06,QA'ed
2021-02-10 19:15:00,9.88,QA'ed
2021-02-10 19:30:00,8.7,QA'ed
2021-02-10 19:45:00,9.62,QA'ed
2021-02-10 20:00:00,10.1,QA'ed
2021-02-10 20:15:00,10.18,QA'ed
2021-02-10 20:30:00,11.17,QA'ed
2021-02-10 20:45:00,11.45,QA'ed
2021-02-10 21:00:00,10.88,QA'ed
2021-02-10 21:15:00,10.63,QA'ed
2021-02-10 21:30:00,10.42,QA'ed
2021-02-10 21:45:00,9.16,QA'ed
2021-02-10 22:00:00,8.99,QA'ed
2021-02-10 22:15:00,8.67,QA'ed
2021-02-10 22:30:00,7.37,QA'ed
2021-02-10 22:45:00,6.05,QA'ed
2021-02-10 23:00:00,7.02,QA'ed
2021-02-10 23:15:00,7.22,QA'ed
2021-02-10 23:30:00,5.91,QA'ed
2021-02-10 23:45:00,6.65,QA'ed
2021-02-11 00:00:00,6.83,QA'ed
2021-02-11 00:15:00,6.08,QA'ed
2021-02-11 00:30:00,5.64,QA'ed
2021-02-11 00:45:00,6.53,QA'ed
2021-02-11 01:00:00,6.65,QA'ed
2021-02-11 01:15:00,5.48,QA'ed
2021-02-11 01:30:00,4.39,QA'ed
2021-02-11 01:45:00,4.53,QA'ed
2021-02-11 02:00:00,4.29,QA'ed
2021-02-11 02:15:00,4.35,QA'ed
2021-02-11 02:30:00,4.81,QA'ed
2021-02-11 02:45:00,4.75,QA'ed
2021-02-11 03:00:00,4.43,QA'ed
2021-02-11 03:15:00,4.36,QA'ed
2021-02-11 03:30:00,4.16,QA'ed
2021-02-11 03:45:00,2.38,QA'ed
2021-02-11 04:00:00,2.66,QA'ed
2021-02-11 04:15:00,2.25,QA'ed
2021-02-11 04:30:00,2.42,QA'ed
2021-02-11 04:45:00,1.68,QA'ed
2021-02-11 05:00:00,0.72,QA'ed
2021-02-11 05:15:00,0.23,QA'ed
2021-02-11 05:30:00,0.19,QA'ed
2021-02-11 05:45:00,1.41,QA'ed
2021-02-11 06:00:00,1.97,QA'ed
2021-02-11 06:15:00,2.27,QA'ed
2021-02-11 06:30:00,2.44,QA'ed
2021-02-11 06:45:00,2.2,QA'ed
2021-02-11 07:00:00,2.78,QA'ed
2021-02-11 07:15:00,2.92,QA'ed
2021-02-11 07:30:00,3.53,QA'ed
2021-02-11 07:45:00,2.93,QA'ed
2021-02-11 08:00:00,2.0,QA'ed
2021-02-11 08:15:00,2.09,QA'ed
2021-02-11 08:30:00,2.54,QA'ed
2021-02-11 08:45:00,2.8,QA'ed
2021-02-11 09:00:00,3.04,QA'ed
2021-02-11 09:15:00,2.74,QA'ed
2021-02-11 09:30:00,3.74,QA'ed
2021-02-11 09:45:00,3.9,QA'ed
2021-02-11 10:00:00,3.5,QA'ed
2021-02-11 10:15:00,4.22,QA'ed
2021-02-11 10:30:00,5.08,QA'ed
2021-02-11 10:45:00,4.25,QA'ed
2021-02-11 11:00:00,4.7,QA'ed
2021-02-11 11:15:00,6.85,QA'ed
2021-02-11 11:30:00,6.87,QA'ed
2021-02-11 11:45:00,7.14,QA'ed
2021-02-11 12:00:00,6.54,QA'ed
2021-02-11 12:15:00,4.37,QA'ed
2021-02-11 12:30:00,3.02,QA'ed
2021-02-11 12:45:00,2.46,QA'ed
2021-02-11 13:00:00,4.18,QA'ed
2021-02-11 13:15:00,2.3,QA'ed
2021-02-11 13:30:00,1.21,QA'ed
2021-02-11 13:45:00,2.48,QA'ed
2021-02-11 14:00:00,3.22,QA'ed
2021-02-11 14:15:00,4.65,QA'ed
2021-02-11 14:30:00,5.02,QA'ed
2021-02-11 14:45:00,7.21,QA'ed
2021-02-11 15:00:00,9.33,QA'ed
2021-02-11 15:15:00,10.2,QA'ed
2021-02-11 15:30:00,9.49,QA'ed
2021-02-11 15:45:00,8.15,QA'ed
2021-02-11 16:00:00,6.99,QA'ed
2021-02-11 16:15:00,6.19,QA'ed
2021-02-11 16:30:00,6.79,QA'ed
2021-02-11 16:45:00,8.23,QA'ed
2021-02-11 17:00:00,6.25,QA'ed
2021-02-11 17:15:00,6.31,QA'ed
2021-02-11 17:30:00,8.86,QA'ed
2021-02-11 17:45:00,9.34,QA'ed
2021-02-11 18:00:00,8.85,QA'ed
2021-02-11 18:15:00,8.88,QA'ed
2021-02-11 18:30:00,7.73,QA'ed
2021-02-11 18:45:00,6.59,QA'ed
2021-02-11 19:00:00,6.27,QA'ed
2021-02-11 19:15:00,6.85,QA'ed
2021-02-11 19:30:00,6.87,QA'ed
2021-02-11 19:45:00,6.7,QA'ed
2021-02-11 20:00:00,7.08,QA'ed
2021-02-11 20:15:00,8.87,QA'ed
2021-02-11 20:30:00,10.14,QA'ed
2021-02-11 20:45:00,10.12,QA'ed
2021-02-11 21:00:00,9.17,QA'ed
2021-02-11 21:15:00,8.56,QA'ed
2021-02-11 21:30:00,8.25,QA'ed
2021-02-11 21:45:00,7.55,QA'ed
2021-02-11 22:00:00,6.7,QA'ed
2021-02-11 22:15:00,7.17,QA'ed
2021-02-11 22:30:00,7.25,QA'ed
2021-02-11 22:45:00,6.93,QA'ed
2021-02-11 23:00:00,6.16,QA'ed
2021-02-11 23:15:00,6.04,QA'ed
2021-02-11 23:30:00,5.84,QA'ed
2021-02-11 23:45:00,5.31,QA'ed
2021-02-12 00:00:00,4.86,QA'ed
2021-02-12 00:15:00,5.31,QA'ed
2021-02-12 00:30:00,4.88,QA'ed
2021-02-12 00:45:00,4.17,QA'ed
2021-02-12 01:00:00,11.03,QA'ed
2021-02-12 01:15:00,8.16,QA'ed
2021-02-12 01:30:00,6.52,QA'ed
2021-02-12 01:45:00,5.75,QA'ed
2021-02-12 02:00:00,5.45,QA'ed
2021-02-12 02:15:00,5.24,QA'ed
2021-02-12 02:30:00,5.95,QA'ed
2021-02-12 02:45:00,5.86,QA'ed
2021-02-12 03:00:00,5.3,QA'ed
2021-02-12 03:15:00,4.54,QA'ed
2021-02-12 03:30:00,4.8,QA'ed
2021-02-12 03:45:00,4.21,QA'ed
2021-02-12 04:00:00,3.85,QA'ed
2021-02-12 04:15:00,3.98,QA'ed
2021-02-12 04:30:00,3.29,QA'ed
2021-02-12 04:45:00,3.34,QA'ed
2021-02-12 05:00:00,3.87,QA'ed
2021-02-12 05:15:00,3.27,QA'ed
2021-02-12 05:30:00,3.59,QA'ed
2021-02-12 05:45:00,4.2,QA'ed
2021-02-12 06:00:00,4.81,QA'ed
2021-02-12 06:15:00,4.75,QA'ed
2021-02-12 06:30:00,4.08,QA'ed
2021-02-12 06:45:00,2.5,QA'ed
2021-02-12 07:00:00,1.72,QA'ed
2021-02-12 07:15:00,2.38,QA'ed
2021-02-12 07:30:00,3.9,QA'ed
2021-02-12 07:45:00,4.6,QA'ed
2021-02-12 08:00:00,4.22,QA'ed
2021-02-12 08:15:00,4.78,QA'ed
2021-02-12 08:30:00,5.3,QA'ed
2021-02-12 08:45:00,5.09,QA'ed
2021-02-12 09:00:00,5.22,QA'ed
2021-02-12 09:15:00,5.16,QA'ed
2021-02-12 09:30:00,4.11,QA'ed
2021-02-12 09:45:00,4.38,QA'ed
2021-02-12 10:00:00,4.21,QA'ed
2021-02-12 10:15:00,5.46,QA'ed
2021-02-12 10:30:00,5.18,QA'ed
2021-02-12 10:45:00,1.17,QA'ed
2021-02-12 11:00:00,1.4,QA'ed
2021-02-12 11:15:00,2.8,QA'ed
2021-02-12 11:30:00,2.65,QA'ed
2021-02-12 11:45:00,4.07,QA'ed
2021-02-12 12:00:00,3.82,QA'ed
2021-02-12 12:15:00,3.73,QA'ed
2021-02-12 12:30:00,5.62,QA'ed
2021-02-12 12:45:00,5.08,QA'ed
2021-02-12 13:00:00,5.5,QA'ed
2021-02-12 13:15:00,4.14,QA'ed
2021-02-12 13:30:00,3.76,QA'ed
2021-02-12 13:45:00,4.76,QA'ed
2021-02-12 14:00:00,3.82,QA'ed
2021-02-12 14:15:00,3.71,QA'ed
2021-02-12 14:30:00,4.52,QA'ed
2021-02-12 14:45:00,4.09,QA'ed
2021-02-12 15:00:00,3.59,QA'ed
2021-02-12 15:15:00,3.02,QA'ed
2021-02-12 15:30:00,2.77,QA'ed
2021-02-12 15:45:00,2.93,QA'ed
2021-02-12 16:00:00,3.53,QA'ed
2021-02-12 16:15:00,5.0,QA'ed
2021-02-12 16:30:00,5.55,QA'ed
2021-02-12 16:45:00,5.93,QA'ed
2021-02-12 17:00:00,9.16,QA'ed
2021-02-12 17:15:00,10.52,QA'ed
2021-02-12 17:30:00,12.45,QA'ed
2021-02-12 17:45:00,13.93,QA'ed
2021-02-12 18:00:00,12.79,QA'ed
2021-02-12 18:15:00,11.56,QA'ed
2021-02-12 18:30:00,10.35,QA'ed
2021-02-12 18:45:00,9.73,QA'ed
2021-02-12 19:00:00,8.43,QA'ed
2021-02-12 19:15:00,8.86,QA'ed
2021-02-12 19:30:00,9.49,QA'ed
2021-02-12 19:45:00,8.71,QA'ed
2021-02-12 20:00:00,9.3,QA'ed
2021-02-12 20:15:00,9.89,QA'ed
2021-02-12 20:30:00,10.4,QA'ed
2021-02-12 20:45:00,11.05,QA'ed
2021-02-12 21:00:00,11.26,QA'ed
2021-02-12 21:15:00,10.58,QA'ed
2021-02-12 21:30:00,10.89,QA'ed
2021-02-12 21:45:00,9.78,QA'ed
2021-02-12 22:00:00,10.04,QA'ed
2021-02-12 22:15:00,10.1,QA'ed
2021-02-12 22:30:00,10.06,QA'ed
2021-02-12 22:45:00,10.59,QA'ed
2021-02-12 23:00:00,10.62,QA'ed
2021-02-12 23:15:00,10.05,QA'ed
2021-02-12 23:30:00,9.87,QA'ed
2021-02-12 23:45:00,9.95,QA'ed
2021-02-13 00:00:00,9.59,QA'ed
2021-02-13 00:15:00,8.97,QA'ed
2021-02-13 00:30:00,8.77,QA'ed
2021-02-13 00:45:00,8.1,QA'ed
2021-02-13 01:00:00,8.09,QA'ed
2021-02-13 01:15:00,8.32,QA'ed
2021-02-13 01:30:00,7.16,QA'ed
2021-02-13 01:45:00,5.07,QA'ed
2021-02-13 02:00:00,5.42,QA'ed
2021-02-13 02:15:00,6.84,QA'ed
2021-02-13 02:30:00,7.96,QA'ed
2021-02-13 02:45:00,8.2,QA'ed
2021-02-13 03:00:00,7.42,QA'ed
2021-02-13 03:15:00,7.07,QA'ed
2021-02-13 03:30:00,6.43,QA'ed
2021-02-13 03:45:00,6.2,QA'ed
2021-02-13 04:00:00,5.61,QA'ed
2021-02-13 04:15:00,5.36,QA'ed
2021-02-13 04:30:00,5.99,QA'ed
2021-02-13 04:45:00,5.78,QA'ed
2021-02-13 05:00:00,6.08,QA'ed
2021-02-13 05:15:00,5.97,QA'ed
2021-02-13 05:30:00,6.76,QA'ed
2021-02-13 05:45:00,6.42,QA'ed
2021-02-13 06:00:00,6.38,QA'ed
2021-02-13 06:15:00,7.64,QA'ed
2021-02-13 06:30:00,7.43,QA'ed
2021-02-13 06:45:00,7.45,QA'ed
2021-02-13 07:00:00,8.03,QA'ed
2021-02-13 07:15:00,7.91,QA'ed
2021-02-13 07:30:00,7.41,QA'ed
2021-02-13 07:45:00,7.33,QA'ed
2021-02-13 08:00:00,8.83,QA'ed
2021-02-13 08:15:00,9.65,QA'ed
2021-02-13 08:30:00,9.02,QA'ed
2021-02-13 08:45:00,9.23,QA'ed
2021-02-13 09:00:00,9.92,QA'ed
2021-02-13 09:15:00,9.75,QA'ed
2021-02-13 09:30:00,9.78,QA'ed
2021-02-13 09:45:00,9.38,QA'ed
2021-02-13 10:00:00,7.78,QA'ed
2021-02-13 10:15:00,9.3,QA'ed
2021-02-13 10:30:00,9.9,QA'ed
2021-02-13 10:45:00,10.91,QA'ed
2021-02-13 11:00:00,12.71,QA'ed
2021-02-13 11:15:00,10.04,QA'ed
2021-02-13 11:30:00,9.05,QA'ed
2021-02-13 11:45:00,7.52,QA'ed
2021-02-13 12:00:00,7.22,QA'ed
2021-02-13 12:15:00,6.51,QA'ed
2021-02-13 12:30:00,3.78,QA'ed
2021-02-13 12:45:00,8.7,QA'ed
2021-02-13 13:00:00,12.07,QA'ed
2021-02-13 13:15:00,7.32,QA'ed
2021-02-13 13:30:00,7.23,QA'ed
2021-02-13 13:45:00,12.3,QA'ed
2021-02-13 14:00:00,19.71,QA'ed
2021-02-13 14:15:00,11.74,QA'ed
2021-02-13 14:30:00,8.11,QA'ed
2021-02-13 14:45:00,10.87,QA'ed
2021-02-13 15:00:00,12.29,QA'ed
2021-02-13 15:15:00,10.97,QA'ed
2021-02-13 15:30:00,13.75,QA'ed
2021-02-13 15:45:00,18.32,QA'ed
2021-02-13 16:00:00,15.98,QA'ed
2021-02-13 16:15:00,14.15,QA'ed
2021-02-13 16:30:00,9.84,QA'ed
2021-02-13 16:45:00,9.05,QA'ed
2021-02-13 17:00:00,11.8,QA'ed
2021-02-13 17:15:00,11.17,QA'ed
2021-02-13 17:30:00,8.98,QA'ed
2021-02-13 17:45:00,10.58,QA'ed
2021-02-13 18:00:00,6.51,QA'ed
2021-02-13 18:15:00,4.47,QA'ed
2021-02-13 18:30:00,3.91,QA'ed
2021-02-13 18:45:00,5.82,QA'ed
2021-02-13 19:00:00,7.16,QA'ed
2021-02-13 19:15:00,6.67,QA'ed
2021-02-13 19:30:00,8.4,QA'ed
2021-02-13 19:45:00,8.76,QA'ed
2021-02-13 20:00:00,5.7,QA'ed
2021-02-13 20:15:00,4.98,QA'ed
2021-02-13 20:30:00,4.54,QA'ed
2021-02-13 20:45:00,7.12,QA'ed
2021-02-13 21:00:00,5.8,QA'ed
2021-02-13 21:15:00,3.77,QA'ed
2021-02-13 21:30:00,3.3,QA'ed
2021-02-13 21:45:00,3.82,QA'ed
2021-02-13 22:00:00,5.41,QA'ed
2021-02-13 22:15:00,5.99,QA'ed
2021-02-13 22:30:00,4.35,QA'ed
2021-02-13 22:45:00,3.32,QA'ed
2021-02-13 23:00:00,4.46,QA'ed
2021-02-13 23:15:00,5.75,QA'ed
2021-02-13 23:30:00,6.8,QA'ed
2021-02-13 23:45:00,11.32,QA'ed
2021-02-14 00:00:00,13.07,QA'ed
2021-02-14 00:15:00,9.36,QA'ed
2021-02-14 00:30:00,8.6,QA'ed
2021-02-14 00:45:00,7.85,QA'ed
2021-02-14 01:00:00,7.2,QA'ed
2021-02-14 01:15:00,7.11,QA'ed
2021-02-14 01:30:00,8.31,QA'ed
2021-02-14 01:45:00,9.36,QA'ed
2021-02-14 02:00:00,10.4,QA'ed
2021-02-14 02:15:00,9.86,QA'ed
2021-02-14 02:30:00,9.56,QA'ed
2021-02-14 02:45:00,8.86,QA'ed
2021-02-14 03:00:00,9.23,QA'ed
2021-02-14 03:15:00,8.35,QA'ed
2021-02-14 03:30:00,8.47,QA'ed
2021-02-14 03:45:00,9.22,QA'ed
2021-02-14 04:00:00,9.92,QA'ed
2021-02-14 04:15:00,9.04,QA'ed
2021-02-14 04:30:00,8.82,QA'ed
2021-02-14 04:45:00,8.25,QA'ed
2021-02-14 05:00:00,8.71,QA'ed
2021-02-14 05:15:00,9.44,QA'ed
2021-02-14 05:30:00,10.76,QA'ed
2021-02-14 05:45:00,11.34,QA'ed
2021-02-14 06:00:00,11.95,QA'ed
2021-02-14 06:15:00,11.1,QA'ed
2021-02-14 06:30:00,10.48,QA'ed
2021-02-14 06:45:00,10.49,QA'ed
2021-02-14 07:00:00,8.85,QA'ed
2021-02-14 07:15:00,7.63,QA'ed
2021-02-14 07:30:00,7.49,QA'ed
2021-02-14 07:45:00,7.59,QA'ed
2021-02-14 08:00:00,7.56,QA'ed
2021-02-14 08:15:00,5.89,QA'ed
2021-02-14 08:30:00,6.05,QA'ed
2021-02-14 08:45:00,7.04,QA'ed
